index_content,word,nature,content_type,index_word
1160,说明书,n,neg,28
1160,热水,n,neg,31
1160,报,n,neg,33
1160,师傅,nr,neg,35
1160,灯,n,neg,36
1160,电路,n,neg,38
1160,电工,n,neg,40
1160,检修,vn,neg,41
1160,一楼,n,neg,43
1160,电闸,n,neg,45
1160,线,n,neg,48
1160,意外事故,n,neg,51
1160,人员,n,neg,53
1160,专业,n,neg,54
1160,素质,n,neg,55
1160,错误,n,neg,60
1160,原谅,nr,neg,61
1160,差评,n,neg,62
1161,安装费,n,neg,1
1161,安装费,n,neg,2
1161,安装费,n,neg,4
1161,售后,n,neg,5
1161,配件,n,neg,8
1161,人员,n,neg,12
1161,管件,n,neg,13
1161,配件,n,neg,14
1161,火气,n,neg,15
1162,评,n,neg,2
1162,师傅,nr,neg,4
1162,技术,n,neg,5
1162,孔,nr,neg,8
1162,电线,n,neg,12
1162,灰,n,neg,19
1162,小米,n,neg,22
1162,格力电器,nz,neg,23
1162,灰尘,n,neg,26
1162,师傅,nr,neg,28
1162,灰尘,n,neg,30
1162,评,n,neg,32
1163,评差,n,neg,2
1163,评差,n,neg,3
1163,售后,n,neg,6
1163,服务,vn,neg,9
1163,客服,n,neg,10
1163,客服,n,neg,12
1163,客服,n,neg,13
1163,电话,n,neg,15
1163,电话,n,neg,18
1163,服务,vn,neg,19
1163,师傅,nr,neg,21
1163,孔启磊,nr,neg,23
1163,照片,n,neg,24
1163,电话,n,neg,25
1163,电话,n,neg,27
1163,服务,vn,neg,30
1163,电话,n,neg,34
1163,东西,ns,neg,37
1163,服务,vn,neg,38
1163,降价,n,neg,41
1164,差评,n,neg,3
1164,售后,n,neg,6
1164,太差,n,neg,8
1164,系统,n,neg,9
1164,售后,n,neg,12
1164,电话,n,neg,13
1164,总占线,n,neg,14
1164,微信,vn,neg,16
1164,小时,n,neg,20
1164,自动,vn,neg,21
1164,电话,n,neg,23
1164,微信,vn,neg,25
1164,平台,n,neg,26
1164,广告,n,neg,29
1164,事,n,neg,32
1164,时间,n,neg,34
1164,问,n,neg,37
1164,客服,n,neg,38
1164,客服,n,neg,40
1164,热水,n,neg,48
1165,评,n,neg,2
1165,遥控,vn,neg,4
1165,安装公司,nt,neg,5
1165,师傅,nr,neg,7
1165,工号,n,neg,9
1165,态度,n,neg,11
1165,坑,n,neg,13
1165,水管,n,neg,15
1165,洞,n,neg,16
1165,电钻,n,neg,19
1165,下水管,n,neg,23
1165,漏水,n,neg,25
1165,钱,n,neg,30
1165,样子,n,neg,34
1165,大爷,n,neg,35
1165,贵点,n,neg,38
1166,遥控器,n,neg,1
1166,遥控器,n,neg,2
1166,遥控器,n,neg,6
1166,客服,n,neg,8
1166,问,n,neg,9
1166,遥控器,n,neg,10
1166,客服,n,neg,12
1166,售后,n,neg,13
1166,售后,n,neg,15
1166,遥控器,n,neg,17
1166,附带,n,neg,18
1166,物品,n,neg,19
1166,遥控器,n,neg,20
1166,客服,n,neg,21
1166,明白,nr,neg,22
1166,购物,n,neg,26
1166,评,n,neg,29
1166,字,n,neg,31
1167,玩意,n,neg,1
1167,记录,n,neg,6
1167,事,n,neg,7
1167,价格,n,neg,11
1167,欺,vn,neg,14
1167,消费者,n,neg,16
1167,漏洞,n,neg,17
1167,人员,n,neg,21
1167,名牌,n,neg,23
1167,售后,n,neg,24
1167,评,n,neg,27
1167,官方,n,neg,28
1167,答案,n,neg,29
1167,消费者,n,neg,31
1167,建设性,n,neg,32
1168,产品,n,neg,1
1168,过程,n,neg,3
1168,中太,ns,neg,4
1168,坑人,n,neg,5
1168,承重墙,nr,neg,6
1168,架子,n,neg,8
1168,收费,n,neg,9
1168,墙砖,n,neg,10
1168,强度,n,neg,11
1168,钻头,n,neg,14
1168,孔,nr,neg,15
1168,收费,n,neg,16
1168,钱,n,neg,17
1168,花洒,nr,neg,19
1168,师傅,nr,neg,22
1168,收费,n,neg,26
1168,师傅,nr,neg,28
1168,收费,n,neg,31
1168,个差,n,neg,32
1169,评,n,neg,2
1169,评,n,neg,5
1169,免费,vn,neg,7
1169,收费,n,neg,9
1169,电工,n,neg,11
1169,电话,n,neg,15
1169,师,ng,neg,18
1169,情况,n,neg,20
1169,免费,vn,neg,21
1169,水,n,neg,27
1169,品牌,n,neg,29
1169,差评,n,neg,33
1170,购物,n,neg,2
1170,物流,n,neg,3
1170,免费,vn,neg,11
1170,三通,nz,neg,14
1170,材料费,n,neg,15
1170,材料,n,neg,17
1170,贵上,n,neg,21
1170,二维码,n,neg,24
1170,任务量,n,neg,28
1170,评,n,neg,31
1171,鬼,n,neg,3
1171,人员,n,neg,5
1171,服务态度,n,neg,6
1171,材料,n,neg,12
1171,辅助,vn,neg,13
1171,管子,n,neg,15
1171,多长,n,neg,16
1171,爸,n,neg,20
1171,人员,n,neg,22
1171,电话,n,neg,24
1171,爸,n,neg,27
1171,差评,n,neg,29
1172,师傅,nr,neg,2
1172,不告,n,neg,4
1172,收费,n,neg,5
1172,标准,n,neg,6
1172,费用,n,neg,9
1172,时,ng,neg,11
1172,现场,n,neg,12
1172,安装公司,nt,neg,15
1172,纵容,n,neg,19
1172,员工,n,neg,20
1172,伤心,n,neg,22
1172,评差,n,neg,24
1172,评差,n,neg,25
1173,理想,n,neg,2
1173,混,n,neg,4
1173,水阀,n,neg,5
1173,漏水,n,neg,7
1173,服务,vn,neg,8
1173,关门,n,neg,9
1173,老人,n,neg,11
1173,混,n,neg,14
1173,水阀,n,neg,15
1173,安,an,neg,17
1173,老人家,n,neg,21
1173,老人家,n,neg,24
1173,火,n,neg,26
1173,评,n,neg,28
1173,差,n,neg,29
1173,星,n,neg,31
1174,设计,vn,neg,1
1174,水压,n,neg,2
1174,水小,n,neg,4
1174,热水澡,n,neg,7
1174,水变,n,neg,13
1174,冷水,n,neg,15
1174,大差,n,neg,17
1174,设计,vn,neg,20
1174,楼,n,neg,21
1174,水,n,neg,23
1175,评,n,neg,2
1175,阀,n,neg,4
1175,配件,n,neg,5
1175,螺丝,n,neg,8
1175,花钱买,ns,neg,9
1176,东西,ns,neg,2
1176,东西,ns,neg,4
1176,太贵,nr,neg,5
1176,评,n,neg,7
1177,评,n,neg,2
1177,特差,n,neg,3
1177,星,n,neg,5
1177,师傅,nr,neg,8
1177,态度恶劣,n,neg,12
1177,质量,n,neg,14
1177,管件,n,neg,18
1177,墙体,n,neg,19
1177,客服,n,neg,21
1177,评,n,neg,23
1177,服务态度,n,neg,24
1178,小时,n,neg,5
1178,电路板,n,neg,9
1178,东西,ns,neg,12
1178,评,n,neg,17
1179,人员,n,neg,5
1179,电话,n,neg,9
1179,评,n,neg,11
1180,评,n,neg,2
1180,师傅,nr,neg,4
1180,水管,n,neg,5
1180,螺丝,n,neg,6
1180,水,n,neg,9
1180,墙砖,n,neg,12
1181,评,n,neg,2
1181,装上,n,neg,4
1181,漏水,n,neg,5
1181,产品,n,neg,9
1182,差评,n,neg,1
1182,时间,n,neg,5
1183,服务,vn,neg,1
1183,评,n,neg,3
1183,购物,n,neg,4
1183,体验,n,neg,5
1184,评,n,neg,2
1184,材料,n,neg,5
1185,评,n,neg,2
1185,人员,n,neg,4
1185,混,n,neg,6
1185,水阀,n,neg,7
1188,恶心,n,neg,1
1188,购物,n,neg,2
1188,体验,n,neg,3
1188,客服,n,neg,6
1188,电话,n,neg,7
1188,大热天,n,neg,11
1189,免费,vn,neg,2
1190,商品,n,neg,1
1190,服务,vn,neg,2
1191,安装费,n,neg,1
1191,条管,n,neg,3
1191,收费,n,neg,6
1191,标准,n,neg,7
1191,站点,n,neg,10
1191,售后,n,neg,11
1191,客服,n,neg,12
1191,人员,n,neg,13
1191,态度恶劣,n,neg,14
1191,电梯,n,neg,18
1191,师傅,nr,neg,20
1191,楼,n,neg,22
1191,电话,n,neg,30
1191,客服,n,neg,31
1191,人员,n,neg,32
1191,感觉,n,neg,38
1192,配件,n,neg,1
1192,太贵,nr,neg,2
1193,坑人,n,neg,2
1193,管件,n,neg,4
1193,太贵,nr,neg,5
1193,价格,n,neg,6
1193,收费,n,neg,8
1193,墙,n,neg,10
1193,架子,n,neg,11
1193,塑料,n,neg,12
1193,管件,n,neg,16
1193,收费,n,neg,18
1195,人员,n,neg,2
1195,收费,n,neg,3
1195,生气,n,neg,6
1195,评,n,neg,8
1196,师傅,nr,neg,2
1196,服务态度,n,neg,4
1196,太差,n,neg,6
1197,遥控,vn,neg,1
1197,麻烦,an,neg,7
1199,漏水,n,neg,1
1200,水平,n,neg,2
1201,建议,n,neg,1
1201,产品,n,neg,2
1201,特强,nr,neg,4
1201,质量,n,neg,5
1201,骗钱,n,neg,10
1202,发票,n,neg,1
1202,商城,ns,neg,5
1202,服务,vn,neg,6
1203,服务,vn,neg,1
1203,极差,n,neg,2
1203,时间,n,neg,8
1203,垃圾,n,neg,11
1203,责任,n,neg,13
1203,评,n,neg,15
1204,速度慢,n,neg,3
1204,人员,n,neg,7
1205,产品,n,neg,1
1205,多长,n,neg,11
1205,爸妈,n,neg,13
1205,安装费,n,neg,14
1205,不合理,n,neg,15
1205,免费,vn,neg,18
1205,地方,n,neg,19
1206,速度,n,neg,2
1206,小时,n,neg,4
1206,澡,n,neg,9
1206,小时,n,neg,12
1206,质量,n,neg,14
1206,水军,n,neg,16
1207,安装费,n,neg,3
1207,离谱,n,neg,5
1207,螺丝,n,neg,7
1207,管子,n,neg,9
1207,安装费,n,neg,10
1207,坑人,n,neg,11
1207,材料,n,neg,13
1208,回老家,n,neg,3
1208,新房,n,neg,5
1208,新装,n,neg,7
1208,热水,n,neg,8
1208,压根,n,neg,9
1208,时间,n,neg,13
1208,小时,n,neg,14
1208,温度,n,neg,15
1208,水温,n,neg,20
1208,热水澡,n,neg,24
1208,能派,n,neg,29
1208,师傅,nr,neg,30
1209,师傅,nr,neg,1
1210,烧水,n,neg,1
1210,一缸水,n,neg,4
1210,小时,n,neg,6
1211,水,n,neg,2
1211,温度,n,neg,3
1211,小时,n,neg,6
1211,才度,n,neg,7
1211,小时,n,neg,9
1211,浑身,n,neg,15
1211,泡沫,n,neg,16
1211,热水,n,neg,17
1211,建议,n,neg,18
1211,烧水,n,neg,20
1211,瓦,n,neg,23
1211,功率,n,neg,24
1212,货,n,neg,3
1212,力,n,neg,5
1212,花钱买,ns,neg,7
1212,配件,n,neg,9
1212,厂商,n,neg,13
1214,朋友,n,neg,2
1214,售后,n,neg,3
1214,进水管,n,neg,10
1214,售后,n,neg,12
1214,师傅,nr,neg,13
1214,年轻人,n,neg,15
1214,老人家,n,neg,17
1214,进水管,n,neg,20
1214,才块,n,neg,22
1214,坑,n,neg,25
1214,实体店,n,neg,30
1214,店,n,neg,31
1214,产品,n,neg,32
1215,热水,n,neg,3
1215,凉水,n,neg,9
1215,感觉,n,neg,10
1215,建议,n,neg,12
1216,师傅,nr,neg,1
1216,完全安装,nz,neg,2
1216,事实,n,neg,5
1216,评,n,neg,8
1217,县城,n,neg,2
1217,货,n,neg,4
1217,回老家,n,neg,5
1217,评,n,neg,10
1218,烧水,n,neg,1
1218,速度,n,neg,2
1218,一家人,n,neg,4
1220,发票,n,neg,2
1220,售后,n,neg,3
1220,客服,n,neg,4
1221,影子,n,neg,6
1221,影子,n,neg,13
1221,电话,n,neg,15
1221,服务,vn,neg,17
1222,水管,n,neg,1
1222,烂,n,neg,5
1223,能效,n,neg,3
1223,标识,n,neg,4
1223,假货,n,neg,6
1223,实体店,n,neg,7
1224,东西,ns,neg,1
1224,哥,n,neg,12
1224,电话,n,neg,18
1224,质问,n,neg,22
1224,东西,ns,neg,23
1224,素质,n,neg,29
1224,东西,ns,neg,33
1225,评,n,neg,5
1226,降价,n,neg,2
1226,垃圾,n,neg,3
1227,速度,n,neg,2
1227,贼,n,neg,3
1228,冷水,n,neg,3
1228,热水澡,n,neg,6
1229,玩意,n,neg,1
1229,人员,n,neg,3
1229,出租房,n,neg,6
1229,旧机,n,neg,7
1229,旧管,n,neg,9
1229,人员,n,neg,13
1229,旧管,n,neg,18
1229,试机,n,neg,24
1229,插头,n,neg,26
1229,插头,n,neg,31
1229,转接头,n,neg,34
1229,玩意,n,neg,39
1229,温度,n,neg,41
1230,极差,n,neg,2
1230,乱收费,n,neg,3
1231,客服,n,neg,1
1231,售后,n,neg,3
1231,阀门,n,neg,7
1231,漏水,n,neg,8
1231,事儿,n,neg,10
1231,电话,n,neg,16
1231,态度,n,neg,17
1231,态度,n,neg,21
1231,解决问题,n,neg,23
1231,电话,n,neg,25
1231,自动,vn,neg,30
1231,系统,n,neg,32
1232,父亲,n,neg,5
1232,收费,n,neg,8
1233,遥控器,n,neg,3
1233,情况,n,neg,4
1234,降价,n,neg,2
1236,服务,vn,neg,1
1236,太度,n,neg,2
1236,牛,n,neg,5
1236,人员,n,neg,7
1236,姐,n,neg,13
1236,眼神,n,neg,14
1236,省事,n,neg,18
1236,购物,n,neg,23
1237,台风,ns,neg,2
1237,暴雨,n,neg,3
1238,东西,ns,neg,2
1239,师傅,nr,neg,2
1239,墙砖,n,neg,5
1240,评,n,neg,2
1240,评,n,neg,4
1240,品牌,n,neg,5
1240,信用,n,neg,7
1240,货,n,neg,8
1240,开箱,n,neg,9
1240,师傅,nr,neg,11
1240,箱子,n,neg,13
1240,油漆,n,neg,18
1240,售后,n,neg,29
1241,网购,n,neg,2
1241,师傅,nr,neg,4
1241,乱收费,n,neg,5
1242,机器,n,neg,1
1242,品牌,n,neg,3
1242,信赖,n,neg,5
1242,评,n,neg,8
1242,满屋子,nr,neg,9
1242,墙,n,neg,12
1242,装,n,neg,14
1242,师父,n,neg,16
1242,语,ng,neg,19
1243,安装费,n,neg,1
1243,态度,n,neg,3
1243,极差,n,neg,4
1244,物流,n,neg,1
1244,水,n,neg,13
1244,增压泵,n,neg,15
1244,增压泵,n,neg,19
1244,妈,n,neg,23
1244,妈,n,neg,27
1244,回家,n,neg,34
1244,问,n,neg,37
1244,师傅,nr,neg,39
1244,材料费,n,neg,43
1244,重新安装,nz,neg,49
1244,增压泵,n,neg,51
1244,材料费,n,neg,59
1244,科学,n,neg,68
1244,管子,n,neg,70
1244,外行,n,neg,76
1244,妈,n,neg,81
1244,干嘛,n,neg,88
1244,增压泵,n,neg,94
1244,商标名,n,neg,98
1245,师傅,nr,neg,4
1245,师傅,nr,neg,7
1245,态度,n,neg,8
1245,差劲,n,neg,10
1245,催,n,neg,12
1245,货,n,neg,17
1245,电话,n,neg,18
1245,师傅,nr,neg,22
1245,态度,n,neg,23
1246,封顶,n,neg,2
1246,块钱,n,neg,4
1246,坑人,n,neg,5
1247,所有人,n,neg,1
1247,沙比,nrt,neg,2
1247,负责人,n,neg,3
1247,东西,ns,neg,4
1247,质量,n,neg,5
1247,售后,n,neg,8
1247,客服,n,neg,12
1247,猪,n,neg,16
1247,老子,n,neg,19
1247,东西,ns,neg,20
1247,老子,n,neg,21
1247,东西,ns,neg,24
1247,发货,n,neg,27
1247,库房,n,neg,29
1247,客服,n,neg,31
1247,客服,n,neg,32
1247,脑子里,n,neg,39
1247,屎,n,neg,41
1247,老子,n,neg,42
1247,网,n,neg,43
1247,东西,ns,neg,44
1247,服务,vn,neg,45
1247,老子,n,neg,46
1247,东西,ns,neg,47
1247,老子,n,neg,48
1247,老子,n,neg,51
1247,客服,n,neg,53
1247,沙比,nrt,neg,55
1247,猪脑子,n,neg,58
1247,爸妈,n,neg,59
1247,解决问题,n,neg,62
1247,全家,n,neg,64
1248,上门,ns,neg,3
1248,麻烦,an,neg,7
1248,谢谢,nr,neg,8
1249,安装工,n,neg,1
1249,管件,n,neg,2
1249,老化,n,neg,5
1250,客服,n,neg,4
1250,电话,n,neg,5
1250,工程师,n,neg,13
1250,星,n,neg,15
1250,售后,n,neg,16
1251,坑人,n,neg,2
1251,遥控器,n,neg,5
1251,售后,n,neg,7
1251,原因,n,neg,8
1251,售后,n,neg,9
1251,板,ng,neg,11
1251,新机,n,neg,15
1251,质量,n,neg,16
1251,设置,vn,neg,17
1251,情况,n,neg,25
1251,问,n,neg,27
1251,客服,n,neg,28
1251,人工,n,neg,29
1251,客服,n,neg,30
1251,问,n,neg,33
1251,人工,n,neg,34
1251,客服,n,neg,35
1251,产品,n,neg,37
1251,网购,n,neg,39
1251,评,n,neg,43
1251,星,n,neg,47
1251,星,n,neg,49
1251,东西,ns,neg,51
1251,真气,n,neg,53
1252,星,n,neg,2
1252,鸡,n,neg,6
1252,县城,n,neg,9
1252,师傅,nr,neg,14
1252,用心,n,neg,15
1252,收费,n,neg,16
1253,遥控器,n,neg,2
1253,电池,n,neg,3
1253,鸡肋,n,neg,5
1253,东西,ns,neg,6
1253,电池,n,neg,8
1253,电池,n,neg,11
1254,客服,n,neg,2
1254,货在车,n,neg,11
1254,师傅,nr,neg,14
1254,货,n,neg,17
1256,小时,n,neg,5
1256,材料,n,neg,8
1256,师父,n,neg,11
1256,材料,n,neg,12
1256,安装费,n,neg,13
1256,售后,n,neg,14
1256,客服,n,neg,21
1256,问问,n,neg,23
1256,客服,n,neg,24
1256,师傅,nr,neg,26
1256,材料,n,neg,28
1256,漏水,n,neg,29
1256,材料,n,neg,31
1256,角阀,n,neg,32
1256,胶带,n,neg,35
1256,漏水,n,neg,37
1256,材料,n,neg,38
1256,公司,n,neg,39
1256,钱,n,neg,40
1256,材料,n,neg,42
1256,东西,ns,neg,46
1256,服务,vn,neg,47
1257,评,n,neg,2
1257,价格,n,neg,3
1257,客服,n,neg,9
1257,咨询,vn,neg,10
1257,顾客,nr,neg,12
1258,物流,n,neg,1
1258,费用,n,neg,5
1258,太贵,nr,neg,6
1258,封顶,n,neg,8
1258,气愤,n,neg,11
1258,欺诈,vn,neg,12
1258,消费者,n,neg,13
1258,现象,n,neg,14
1259,热水,n,neg,5
1260,专业,n,neg,3
1260,师傅,nr,neg,4
1260,时间,n,neg,8
1260,监督,vn,neg,9
1260,工艺,n,neg,12
1260,师傅,nr,neg,13
1260,重装,n,neg,14
1260,材料费,n,neg,20
1260,免费,vn,neg,22
1260,监督,vn,neg,26
1260,工艺,n,neg,29
1260,材料费,n,neg,33
1261,电话,n,neg,4
1262,事,n,neg,7
1262,情况,n,neg,8
1262,售后,n,neg,10
1263,评,n,neg,2
1263,划痕,n,neg,6
1263,厂家,n,neg,12
1263,检查,vn,neg,14
1263,马虎,nr,neg,16
1263,图片,n,neg,19
1263,建议,n,neg,20
1263,影响,vn,neg,23
1264,降价,n,neg,3
1264,伤心,n,neg,5
1265,师傅,nr,neg,2
1265,要价,n,neg,4
1265,管理,vn,neg,9
1265,购物,n,neg,11
1267,商品质量,n,neg,1
1267,价保,n,neg,4
1267,客服,n,neg,6
1267,服务态度,n,neg,7
1267,能力,n,neg,9
1267,问,n,neg,11
1267,客服,n,neg,15
1267,事,n,neg,16
1267,妹,n,neg,20
1267,宿迁,nr,neg,21
1267,客服,n,neg,22
1267,专员,n,neg,23
1267,服务,vn,neg,24
1267,气,n,neg,27
1267,电,n,neg,28
1267,师傅,nr,neg,30
1268,人员,n,neg,3
1268,时,n,neg,5
1268,插座,n,neg,12
1268,新安,ns,neg,16
1268,插座,n,neg,17
1268,裤子,n,neg,19
1268,评,n,neg,24
1269,安装费,n,neg,2
1269,管子,n,neg,4
1269,阀门,n,neg,7
1269,搭架子,n,neg,9
1269,东西,ns,neg,10
1269,块钱,n,neg,12
1269,感觉,n,neg,13
1269,商品,n,neg,14
1269,免费,vn,neg,18
1269,配件,n,neg,19
1269,高价,n,neg,20
1269,外包,n,neg,22
1270,免费,vn,neg,2
1270,装,n,neg,3
1270,师傅,nr,neg,5
1270,装,n,neg,7
1270,费用,n,neg,8
1270,免费,vn,neg,9
1270,遥控器,n,neg,11
1270,总体,n,neg,15
1270,评价,n,neg,16
1270,东西,ns,neg,17
1270,服务,vn,neg,18
1271,天通,nz,neg,1
1271,苑,ng,neg,2
1271,人员,n,neg,4
1271,水平,n,neg,5
1271,漏水,n,neg,10
1271,理由,n,neg,12
1271,商城,ns,neg,15
1271,脸,n,neg,16
1271,收费,n,neg,17
1271,标准,n,neg,18
1271,钱,n,neg,21
1271,废话,n,neg,24
1271,素质,n,neg,25
1272,物流,n,neg,1
1272,诚信,nz,neg,4
1272,下单,n,neg,6
1272,电话,n,neg,12
1272,订单,n,neg,16
1272,办法,n,neg,20
1272,下单,n,neg,24
1272,干嘛,n,neg,28
1272,服务,vn,neg,29
1273,老公,nr,neg,4
1273,质量,n,neg,5
1273,态度,n,neg,9
1273,老公,nr,neg,21
1273,老公,nr,neg,27
1273,生气,n,neg,30
1273,老公,nr,neg,31
1274,小时,n,neg,1
1274,降价,n,neg,2
1274,客服,n,neg,3
1274,专业,n,neg,4
1274,降价,n,neg,6
1274,情况,n,neg,7
1274,差价,n,neg,9
1275,物流,n,neg,1
1275,产品,n,neg,2
1275,售后,n,neg,4
1275,极差,n,neg,5
1275,师傅,nr,neg,7
1275,上门,ns,neg,9
1275,时,n,neg,11
1275,管材,n,neg,14
1275,免费,vn,neg,15
1275,售后,n,neg,21
1275,上门,ns,neg,25
1275,收费,n,neg,26
1276,效果,n,neg,4
1276,装配成,n,neg,5
1276,收工,n,neg,6
1277,机器,n,neg,1
1277,安装公司,nt,neg,4
1277,支架,n,neg,6
1277,宝宝,nr,neg,7
1277,公司,n,neg,9
1277,钢铁,n,neg,10
1277,涨价,n,neg,11
1277,坑,n,neg,12
1277,客户,n,neg,13
1278,老火,n,neg,1
1278,天才,n,neg,5
1278,娘,n,neg,8
1278,费,n,neg,12
1278,星,n,neg,13
1278,物流,n,neg,14
1279,评,n,neg,2
1279,大大的,nz,neg,3
1279,评,n,neg,5
1279,墙,n,neg,10
1279,漏水,n,neg,11
1279,师傅,nr,neg,13
1279,出厂,n,neg,15
1279,过程,n,neg,21
1279,事故,n,neg,23
1280,服务,vn,neg,2
1281,价值,n,neg,1
1281,关健,nr,neg,2
1281,农村,n,neg,3
1282,烧水,n,neg,1
1282,时间,n,neg,2
1282,朋友,n,neg,5
1283,电,n,neg,1
1283,限额,n,neg,3
1283,下单,n,neg,4
1283,时,n,neg,5
1283,客服,n,neg,6
1283,师傅,nr,neg,14
1283,价格表,n,neg,16
1283,东西,ns,neg,17
1283,诚信,nz,neg,21
1283,实,n,neg,22
1283,宣传,vn,neg,23
1283,恶心,n,neg,25
1284,花元,nr,neg,3
1285,货物,n,neg,6
1285,建议,n,neg,7
1285,感觉,n,neg,9
1285,石沉大海,nr,neg,10
1285,客服,n,neg,11
1285,人员,n,neg,12
1285,理由,n,neg,14
1285,原因,n,neg,20
1285,解决问题,n,neg,21
1285,期限,n,neg,24
1285,预警,vn,neg,26
1285,措施,n,neg,27
1285,级别,n,neg,32
1285,级别,n,neg,35
1285,物流配送,n,neg,38
1285,电话,n,neg,39
1285,服务,vn,neg,41
1285,人员,n,neg,42
1285,负责人,n,neg,49
1285,客服,n,neg,51
1285,人员,n,neg,52
1285,客户,n,neg,56
1285,客服,n,neg,61
1285,专人,n,neg,62
1285,客服,n,neg,64
1285,规矩,n,neg,66
1285,客户,n,neg,69
1285,客服,n,neg,70
1285,专,n,neg,71
1285,员工,n,neg,72
1285,物流配送,n,neg,75
1285,信息,n,neg,76
1285,时间,n,neg,78
1285,时间,n,neg,80
1285,电话,n,neg,84
1285,原因,n,neg,87
1285,制度,n,neg,88
1285,后台,n,neg,90
1285,服务,vn,neg,91
1285,专人,n,neg,95
1285,领导,n,neg,98
1285,废话,n,neg,101
1286,售后,n,neg,4
1286,漏水,n,neg,5
1287,评,n,neg,2
1287,安装费,n,neg,5
1287,封顶,n,neg,7
1288,保温,n,neg,4
1288,保温,n,neg,7
1288,效果,n,neg,8
1288,表面,n,neg,10
1289,免费,vn,neg,1
1289,太贵,nr,neg,5
1289,师傅,nr,neg,7
1289,事,n,neg,10
1289,花费,n,neg,13
1289,免费,vn,neg,17
1290,三观,nz,neg,2
1290,服务质量,n,neg,3
1291,差劲,n,neg,2
1291,材料,n,neg,4
1292,降价,n,neg,1
1293,售后,n,neg,1
1293,上门,ns,neg,4
1293,配件,n,neg,7
1293,挂件,n,neg,10
1293,厂家,n,neg,11
1293,螺栓,n,neg,13
1293,墙体,n,neg,14
1293,泥土,n,neg,16
1293,螺丝,n,neg,17
1293,水管,n,neg,22
1293,厂家,n,neg,23
1293,厂家,n,neg,24
1294,服务态度,n,neg,1
1294,物流,n,neg,3
1294,地方,n,neg,6
1294,收费,n,neg,9
1294,收费,n,neg,10
1294,收费,n,neg,12
1294,收费,n,neg,15
1294,物品,n,neg,17
1294,太度,n,neg,20
1295,师傅,nr,neg,4
1295,管件,n,neg,5
1295,管件,n,neg,7
1295,管件,n,neg,8
1295,售后,n,neg,12
1295,管件,n,neg,14
1295,拜拜,ns,neg,17
1295,售后,n,neg,21
1295,坑人,n,neg,23
1295,星,n,neg,24
1295,玩意,n,neg,27
1297,物流,n,neg,1
1297,乱收费,n,neg,4
1297,支架,n,neg,9
1297,材料费,n,neg,11
1298,亲戚,n,neg,2
1298,品牌,n,neg,4
1299,美地,ns,neg,1
1299,公司,n,neg,2
1299,品牌,n,neg,3
1299,服务,vn,neg,4
1299,货,n,neg,6
1299,安装工,n,neg,7
1299,客服,n,neg,12
1299,配件,n,neg,16
1299,安装工,n,neg,17
1299,免费,vn,neg,19
1299,费用,n,neg,24
1299,十块钱,nz,neg,26
1299,阀,n,neg,28
1299,坑人,n,neg,30
1299,客服,n,neg,31
1299,服务态度,n,neg,32
1299,问,n,neg,37
1299,坑,n,neg,39
1299,服务态度,n,neg,41
1299,品牌,n,neg,42
1300,公司,n,neg,2
1300,厂家,n,neg,5
1300,技术人员,n,neg,6
1300,师傅,nr,neg,10
1300,办法,n,neg,13
1300,师傅,nr,neg,15
1300,评,n,neg,17
1301,人员,n,neg,3
1301,箱子,n,neg,4
1301,开口,n,neg,6
1301,块钱,n,neg,7
1301,材料,n,neg,8
1301,钱,n,neg,9
1301,东西,ns,neg,11
1301,消费者,n,neg,13
1301,过分,n,neg,15
1302,东西,ns,neg,1
1302,安装费,n,neg,5
1302,水电,n,neg,9
1302,师傅,nr,neg,10
1302,混,n,neg,12
1302,水阀,n,neg,13
1302,师傅,nr,neg,14
1302,电源,n,neg,17
1302,装饰品,n,neg,22
1303,评论,n,neg,1
1303,售后,n,neg,2
1303,安装费,n,neg,4
1303,管子,n,neg,8
1303,花钱,n,neg,12
1303,锤子,n,neg,17
1303,免费,vn,neg,19
1303,免费,vn,neg,20
1303,变相,n,neg,21
1303,收费,n,neg,22
1303,管子,n,neg,24
1303,值,n,neg,25
1303,钱,n,neg,27
1304,售后,n,neg,2
1304,差劲,n,neg,5
1305,机器,n,neg,1
1305,遥控器,n,neg,4
1305,客服,n,neg,7
1305,东西,ns,neg,10
1305,客服,n,neg,12
1305,遥控器,n,neg,18
1305,问,n,neg,20
1305,客服,n,neg,21
1306,店,n,neg,2
1306,服务,vn,neg,3
1306,配件,n,neg,5
1306,螺丝,n,neg,8
1307,遥控,vn,neg,3
1308,速度,n,neg,2
1309,消费者,n,neg,2
1309,东西,ns,neg,5
1309,客服,n,neg,6
1310,产品,n,neg,3
1310,小时,n,neg,7
1310,内胆,n,neg,9
1310,漏水,n,neg,10
1310,换货,nz,neg,12
1310,电话,n,neg,15
1310,价保,n,neg,25
1310,小哥,n,neg,28
1310,力,n,neg,29
1311,价格,n,neg,2
1311,太坑,n,neg,3
1311,安装费,n,neg,5
1311,商品价格,n,neg,6
1311,坑,n,neg,7
1312,材料费,n,neg,2
1312,配料,n,neg,3
1313,服务,vn,neg,4
1314,速度,n,neg,2
1314,人员,n,neg,6
1314,服务态度,n,neg,9
1314,电源插座,n,neg,12
1314,安装费,n,neg,15
1314,语,ng,neg,16
1315,安装费,n,neg,2
1317,热水,n,neg,4
1317,时间,n,neg,6
